fid,final_probability
211019.0,0.6835346206404894
230226.0,0.6827384973249181
420061.0,0.6812702386246581
264688.0,0.6812230818257967
441698.0,0.6811289669010331
440535.0,0.6799441400484184
440622.0,0.6780516958659167
350079.0,0.6780398314652649
440631.0,0.6773021979249986
311558.0,0.6764585446379682
311119.0,0.6738698857883989
440598.0,0.6734035685022042
411487.0,0.6731853232697872
311924.0,0.6727514862242404
312157.0,0.6725351714453126
370221.0,0.6716702268486017
897751.0,0.6700858193362266
310323.0,0.6692370840127313
130166.0,0.6663222193529458
411657.0,0.6649644532119576
441255.0,0.6648258210743488
450230.0,0.6645450504884541
410365.0,0.6632147711024731
410086.0,0.6618226983304439
130150.0,0.660186136063681
520404.0,0.6597085472427534
411023.0,0.6594411854427921
312516.0,0.6577463681674383
310206.0,0.6575846574122868
312412.0,0.6568453799389867
620548.0,0.6538036394731
620772.0,0.6510333449207791
370390.0,0.6502262677113895
370727.0,0.6500355312660681
510076.0,0.6488024289766596
310180.0,0.6416858738748177
620211.0,0.6387251831533702
441598.0,0.6387142071878149
340167.0,0.6386371522874
440935.0,0.6373891889975434
410311.0,0.6366347026692766
340057.0,0.6346710756466518
165640.0,0.6344060603234428
252820.0,0.6336294041109996
620243.0,0.6333013431239706
410751.0,0.6315458640282152
620853.0,0.6310874625372236
430726.0,0.6299568048375026
312053.0,0.6286845658763528
210901.0,0.6282695558694898
510019.0,0.6278649484332133
370477.0,0.6264993712660125
520157.0,0.6261419651571497
310802.0,0.6252881998599097
130916.0,0.6232227313299236
130016.0,0.6224888480184776
320362.0,0.6217513639710962
441321.0,0.6210586275078026
285301.0,0.6207163501470887
440118.0,0.6198395683404149
184951.0,0.6194126972841826
255290.0,0.6192451920200016
163923.0,0.6190102046883739
510851.0,0.6170889013210918
410558.0,0.6166161287373297
140508.0,0.6165299419032797
620965.0,0.6155129369923514
430585.0,0.6135084559656828
430556.0,0.6126935861164899
410565.0,0.612506929608973
311557.0,0.611980767222616
312007.0,0.6090488479271486
935985.0,0.6087560939265344
370556.0,0.6076583066987058
411486.0,0.6075137989755501
410390.0,0.6063376154442323
140533.0,0.6034318980028844
441110.0,0.603128499064491
430256.0,0.6030895995926159
530318.0,0.6018287186899629
620469.0,0.6017984980461055
610120.0,0.6017282604001357
310701.0,0.6011146973300462
220274.0,0.5985962106179313
441048.0,0.5972398388460961
510618.0,0.5958939907696535
312086.0,0.5957667242908501
450206.0,0.5940045770303519
130162.0,0.5922304135903135
370771.0,0.5913913455339939
130939.0,0.5899858607441842
310593.0,0.5898396070900009
310035.0,0.5890018650361452
620285.0,0.5889947916489015
411477.0,0.5888295408425076
312537.0,0.5874086105782134
311394.0,0.586484810433918
450132.0,0.5863640926082525
450134.0,0.5858614186278825
620181.0,0.5846841542576373
440330.0,0.5845923677693948
520489.0,0.5842314868411526
946869.0,0.5835469029571614
312427.0,0.583531595395066
360284.0,0.5833908828117954
312501.0,0.5832202519689119
311849.0,0.5826785192681164
621177.0,0.5797159933996447
610292.0,0.5789788795196958
310577.0,0.5773737009268067
410718.0,0.5760502177583363
610201.0,0.5759261080875456
140235.0,0.5751503292353073
510116.0,0.5741157806120409
330045.0,0.5737919401745069
140065.0,0.5725277089489523
360034.0,0.5724748097019375
530207.0,0.5719869207320248
185230.0,0.5698327829615684
520282.0,0.5690493467909585
411793.0,0.5680719574537577
312359.0,0.5680512254617465
130169.0,0.566856023383121
156973.0,0.5666910669080578
440096.0,0.566686092813986
201661.0,0.5661751436845562
360310.0,0.565765145273314
510474.0,0.5642075647364999
500367.0,0.563824187552545
360093.0,0.560959540594105
350091.0,0.5607203544049925
130713.0,0.5603175655716763
410934.0,0.5591240822865353
177559.0,0.558286858204457
310211.0,0.5569061127731116
410496.0,0.5568296210132809
211427.0,0.5541509312112426
320003.0,0.5530807092555795
411227.0,0.5513902557717206
130231.0,0.5512616297927971
230561.0,0.55111718709664
153736.0,0.5505250007174128
430520.0,0.549493533212683
530231.0,0.5489321726784132
410563.0,0.5475224700349004
430451.0,0.5470346612086393
420352.0,0.5464265604508326
430043.0,0.5436915084962278
310679.0,0.5431079881457576
130007.0,0.5417208482511551
130850.0,0.5403444279054692
140067.0,0.5400802060759232
410165.0,0.5399132013159651
312500.0,0.5380226909831879
210849.0,0.5375810823393219
311373.0,0.5375698591616933
500161.0,0.5369476240306065
430719.0,0.5368384268672051
370787.0,0.5362934659572574
130583.0,0.5327512468814538
311754.0,0.5325838822754545
267754.0,0.5324971117429222
338507.0,0.531529084875918
330206.0,0.5312718338092615
370125.0,0.5301615750839977
350064.0,0.5298482856906014
310863.0,0.5280667909302775
410774.0,0.5276724343640471
110126.0,0.5276176577092715
440621.0,0.5270852889279294
370131.0,0.5260118964603036
411175.0,0.5256429789133478
259721.0,0.5236797653975486
130495.0,0.5223115431350628
430379.0,0.5219192564676941
411028.0,0.5213120519959747
130277.0,0.5196501559348795
220306.0,0.5196277541151629
411661.0,0.5190689599618147
511015.0,0.5186395164660188
430239.0,0.5178856656748918
441602.0,0.5174619704671228
370550.0,0.5174599490320647
210785.0,0.5151590602988152
115966.0,0.5148424782417097
210604.0,0.5148344938806231
311220.0,0.5144702370984672
620431.0,0.5135401775737722
312109.0,0.5126555422103316
510039.0,0.5125539663833264
222765.0,0.5117541819891078
620879.0,0.5116335591392632
411665.0,0.5107402436453273
411472.0,0.5103657164791217
370281.0,0.509065011386295
411372.0,0.5086798605847798
211536.0,0.5074918849653212
410266.0,0.507455118979394
410205.0,0.5071257348139451
620439.0,0.5070018360977345
311098.0,0.5066484119692234
310004.0,0.5059604480301164
410970.0,0.5049837655510273
441097.0,0.5049243286515518
509610.0,0.504399158203069
310938.0,0.5030618964368588
320348.0,0.5025308819960039
370203.0,0.5020488135038164
510447.0,0.502036868459828
450287.0,0.5016200701300507
320295.0,0.5010741222278648
370396.0,0.5001384278914122
211807.0,0.4997366626290614
310279.0,0.4994905267666235
411601.0,0.499167223874872
312411.0,0.49681060194413995
185075.0,0.4965917302565679
530067.0,0.4963652331091761
441970.0,0.4960175495246154
130917.0,0.494907648906051
311895.0,0.4937017593218882
510854.0,0.4929596745239871
410750.0,0.4925622754285486
620833.0,0.4924805510068253
140002.0,0.4911728992466043
190972.0,0.490562609932941
110165.0,0.49053850326496223
621817.0,0.489936185987788
340189.0,0.4895424088979168
510148.0,0.4894661254949596
117163.0,0.48933284399772387
198944.0,0.48925391167651994
130255.0,0.48904968210244704
110114.0,0.4890122975834932
350078.0,0.4888283589145459
411592.0,0.48758129858829374
130107.0,0.4872395108380271
411628.0,0.4860490480836486
311669.0,0.4858166723095259
193100.0,0.4853640213958559
520204.0,0.4831607390358146
500255.0,0.4829544781065807
621749.0,0.4822556862050309
236885.0,0.4820091252075026
312425.0,0.48169812592518574
360097.0,0.4814496271070801
330221.0,0.4814361403267292
410799.0,0.47982823652678397
311977.0,0.478570087907868
621537.0,0.477486676888191
440469.0,0.4772292481173035
311521.0,0.4767759700488213
140018.0,0.4765605867261541
510481.0,0.47619333803303326
441045.0,0.47591012345757105
580199.0,0.4756100599259269
340185.0,0.4750738379313132
370793.0,0.473835701870207
320083.0,0.472862863695479
130098.0,0.4724964418264983
350033.0,0.4724846601827852
620876.0,0.4715025766797587
320253.0,0.4713234979265643
311061.0,0.4712697784101617
410771.0,0.471069342543061
228697.0,0.4710607362502594
530170.0,0.4694851372752879
130013.0,0.4693643124272721
440399.0,0.4689407575210545
320106.0,0.46867123590298404
410157.0,0.4685835196915373
621157.0,0.4685288714435295
211538.0,0.4684132855463584
123844.0,0.4683420376544461
370506.0,0.46791653121870364
120046.0,0.4665235882870509
411509.0,0.4662383446450338
701103.0,0.46365312884904797
132468.0,0.4633706329747644
370448.0,0.4630287032301763
410293.0,0.46290610770885765
620737.0,0.4623083188650495
510981.0,0.4620151705893645
410123.0,0.461234164765683
621336.0,0.4612312154252183
620257.0,0.4606576308066081
440986.0,0.4603164090913474
621576.0,0.4594226376404334
440727.0,0.4582185506022685
340158.0,0.4579157393397986
360055.0,0.4575060089327441
311434.0,0.4574983954690902
440122.0,0.45663419394553434
801168.0,0.4557342574031625
340123.0,0.4557224651414434
330295.0,0.4548645091445671
312048.0,0.4544278960670128
130577.0,0.45405221543271373
620238.0,0.4528875214514529
140030.0,0.4527128832965137
312156.0,0.4524021798682404
312221.0,0.4523519842045551
621051.0,0.4521513219497943
440746.0,0.45195055112205273
130379.0,0.4518131323728303
310705.0,0.450975265289738
410917.0,0.4505980035628711
450133.0,0.4505398095919567
157765.0,0.4494365895284411
450263.0,0.4491437637050552
210881.0,0.4490622015253923
224782.0,0.4490587047663393
205098.0,0.4485605794558176
211678.0,0.4484827763923481
156946.0,0.44828137993566364
140725.0,0.4480230954557205
370429.0,0.4475479395951353
370589.0,0.4471111576804188
620249.0,0.4469789109510896
166028.0,0.446874835935108
330160.0,0.44656207946852156
311870.0,0.44516492906244604
311853.0,0.44437965795872875
410119.0,0.4438766230002868
330347.0,0.44385477773801174
441457.0,0.4437090898108837
411095.0,0.4434247195109241
410376.0,0.443107036374213
620486.0,0.4430399648189732
410587.0,0.44258187566495694
441658.0,0.44164172496376575
621523.0,0.4413297173072774
230069.0,0.43815020307563984
411404.0,0.437676984047146
440387.0,0.4371938117437526
245074.0,0.4367800099970378
520365.0,0.43655556845710747
510461.0,0.4363284050503645
410885.0,0.4361428586210394
310540.0,0.4352405702893877
239446.0,0.43496310050080456
370745.0,0.43495092429567545
360137.0,0.4349503344178534
370673.0,0.43462483755697223
350110.0,0.4345971803431657
620973.0,0.4345869429339492
140346.0,0.4339780655859065
140004.0,0.4334079074448982
440313.0,0.4331067138264695
140047.0,0.4329730227225297
411353.0,0.4326632796703714
500235.0,0.4324112920015226
310199.0,0.4322515823671256
441717.0,0.4322272755910528
441283.0,0.43118678038844827
370679.0,0.42942395034411546
411305.0,0.4293370192476492
220001.0,0.4292877427568858
440414.0,0.4286703870952168
310963.0,0.4277761708669356
167131.0,0.4271516947312776
210888.0,0.4267120495031471
621866.0,0.4260622199066855
420289.0,0.4244121909862642
350100.0,0.42434164903825244
312538.0,0.42352048725444474
112492.0,0.4234638362307088
621530.0,0.4227580651709929
330242.0,0.4223064523414246
411647.0,0.42209286677511715
430248.0,0.42191306266918716
210467.0,0.42139526907860575
430418.0,0.4204037444986828
182664.0,0.41888085317435936
430650.0,0.4185798930064476
312054.0,0.4185625095729202
311928.0,0.41756396971315707
420296.0,0.4162821163922419
621269.0,0.4159107742795997
230328.0,0.4132687880825315
530027.0,0.4129123382495026
440390.0,0.41277021822099796
141676.0,0.41207958180961696
441842.0,0.4111121952825632
411669.0,0.4108478238415314
311875.0,0.4107745249346803
440126.0,0.4105094935591767
311602.0,0.41040770748778577
520452.0,0.41009428397309855
610346.0,0.4098861685910639
520516.0,0.4095910857223121
620647.0,0.40922363675666495
350089.0,0.4091267390055325
621785.0,0.4089028503229531
140498.0,0.4080055641943586
355752.0,0.4079703672672296
520175.0,0.4079413403042492
620641.0,0.4075433666820372
411462.0,0.40752898229790896
620741.0,0.4073327375603472
370124.0,0.40693338376931315
410117.0,0.40689572392440676
410239.0,0.4066796096352777
411158.0,0.4055063980940365
130397.0,0.40492110140248094
360054.0,0.4042055074307864
230448.0,0.4041811550088325
210949.0,0.40404523529003
211758.0,0.4040237694885739
441068.0,0.4034648801899653
620721.0,0.40338027810069454
230170.0,0.40335988916913007
130207.0,0.4017010399755051
441259.0,0.40090715415815625
130621.0,0.4008429440790005
330047.0,0.40000843579791584
130039.0,0.3992320882393335
130066.0,0.3990342468289942
211844.0,0.3983659920649146
411217.0,0.3975821061927256
510995.0,0.3968410331000673
621489.0,0.39661709414163177
330239.0,0.3961337486604293
250631.0,0.3958311897799392
140104.0,0.39582005006343507
806639.0,0.39537358948011037
440943.0,0.39488716745114005
450161.0,0.3948485271465221
410819.0,0.3948433752559581
530363.0,0.3944774767026838
450292.0,0.3940947429231425
530166.0,0.39386827085738135
193118.0,0.3937222681626543
139125.0,0.3936447880379597
140196.0,0.3922404183603762
620395.0,0.3893540128264904
510070.0,0.38898088391749147
411220.0,0.38806034783325705
310801.0,0.3870938201539135
110024.0,0.3867726317989296
510794.0,0.38600126400385903
420338.0,0.3853058538629159
411649.0,0.3848554265800288
147325.0,0.38421410683456464
620040.0,0.3837744147932332
441621.0,0.3836589057914339
440569.0,0.38307633023560916
140757.0,0.3826912919535365
330152.0,0.3819058780105718
311437.0,0.3817018882880439
340251.0,0.3815596343290995
130220.0,0.3815071192736388
410646.0,0.3813324089920925
510348.0,0.3811734774873951
370223.0,0.3805385996463797
311938.0,0.38025695531026266
211043.0,0.3800946026848847
621846.0,0.3788369730980512
621139.0,0.3772006576081534
140369.0,0.3768352583768071
620966.0,0.37647373947436175
370137.0,0.37618716938865776
370786.0,0.3760481239012161
520289.0,0.3759305929950201
621639.0,0.37504391641090834
311105.0,0.3748153929116538
340304.0,0.3747243803757289
312057.0,0.3744248879720712
620890.0,0.3736276018905375
441575.0,0.3733733781036339
320302.0,0.37277061129030703
370211.0,0.3726970032674177
520413.0,0.3719898043330896
621252.0,0.37198526927696257
610122.0,0.371690434391689
210398.0,0.3714962316615514
311670.0,0.3711511537106185
312080.0,0.3711060080209429
410548.0,0.370468691167617
510469.0,0.37033642759921437
350002.0,0.3703074510768082
411774.0,0.3700038785624203
610018.0,0.369339880000243
191070.0,0.3692147296189271
441877.0,0.3691569670137341
430521.0,0.3691276993726612
610089.0,0.36863853749191744
510337.0,0.36853072685901184
350076.0,0.3684176265947121
311199.0,0.3683530816414369
340061.0,0.3677271868032473
193253.0,0.367462245564032
370039.0,0.3671269172153639
510027.0,0.3664010561762836
620210.0,0.3662889836045738
130936.0,0.366173737863149
510491.0,0.3661325592871399
510937.0,0.3653448357004239
320227.0,0.36526854371209927
441074.0,0.36502515878250585
610009.0,0.3649148534825952
621740.0,0.36435878344078954
312059.0,0.3642701118425914
510172.0,0.3631860038958614
130064.0,0.3622621268056862
370387.0,0.3620245922309093
130758.0,0.3619794178502493
732190.0,0.3619756066870336
230488.0,0.3618278315542182
410896.0,0.3618028376476386
420066.0,0.36083724427654823
411654.0,0.3607310683956228
370524.0,0.3605619679408261
851213.0,0.36042099165099084
320098.0,0.3602064886604751
210123.0,0.35981647383592447
220290.0,0.3598117236015124
311347.0,0.3592951869532761
530383.0,0.35884357857072874
257092.0,0.3578078717613917
510796.0,0.35749538646665774
411024.0,0.3574657974472158
410591.0,0.35741261771088345
130755.0,0.35724159380147286
340079.0,0.3570902051992594
210300.0,0.3561291518220249
370198.0,0.35588603578386857
210414.0,0.3553904870530617
179298.0,0.35496460328178653
350020.0,0.3548700673053837
420105.0,0.35475928075935576
440237.0,0.3544118779911081
215858.0,0.35393492907476154
211420.0,0.3532996520912717
340146.0,0.35318763433969586
440587.0,0.35311507024932715
312165.0,0.35279554222841386
130488.0,0.3523293553702056
340236.0,0.3516368502855365
620100.0,0.35124053362722457
430330.0,0.3505255551782526
330060.0,0.3504785344745959
350044.0,0.3502607460757342
312096.0,0.3499585409752408
410842.0,0.3499232472073543
312062.0,0.3497002367681983
450295.0,0.34886311642827866
510413.0,0.3486148107879379
360293.0,0.3479913612970417
130483.0,0.3475283250370813
195305.0,0.34577957794442565
430433.0,0.3451461022607081
210750.0,0.34449442181576256
411876.0,0.34421029338191644
310874.0,0.34417193011505276
132892.0,0.343948990123046
411883.0,0.3434411919540117
311752.0,0.34276997193275416
311550.0,0.3425422108439352
211765.0,0.34245671595293303
130815.0,0.34242068176652424
530071.0,0.34237720722835685
420004.0,0.3420911214235631
442042.0,0.3419183523613549
130630.0,0.341889526870417
222320.0,0.3415530587738109
130735.0,0.3411695772239083
530261.0,0.34097726343115004
530214.0,0.34034706047018354
140667.0,0.3401535090741891
407920.0,0.3396245892472673
519657.0,0.3394839159090474
130189.0,0.33885368239312563
330953.0,0.33868363543350494
140809.0,0.3380894169693043
405873.0,0.3376815064553816
430532.0,0.33738686156763376
441039.0,0.3373755003709435
220361.0,0.3373331201500093
312398.0,0.33694762206877404
510097.0,0.3360991535518579
108371.0,0.3359473991952409
310286.0,0.33550065604231644
312120.0,0.3350314159765214
350026.0,0.33489202136736423
620414.0,0.3342955918889319
230180.0,0.3341650579836323
410870.0,0.3333347630627073
621219.0,0.3330151333961809
620287.0,0.3325991326512883
130070.0,0.33211008494428257
620321.0,0.3314919339014021
330258.0,0.3306139075055792
370270.0,0.3304837245548886
312445.0,0.33021988145361136
410845.0,0.3301081986017109
410742.0,0.33001078973097203
130463.0,0.32967687260082273
130054.0,0.3293358426571453
390227.0,0.32926455580986297
130844.0,0.3292106816054631
510922.0,0.32889566471215176
621867.0,0.32878702039007085
130893.0,0.32869400044437197
140177.0,0.3282012231185277
441108.0,0.32817682436025647
130092.0,0.32804661658621403
312134.0,0.3274510866590688
130041.0,0.3274460416561502
620992.0,0.32731088564928884
620545.0,0.32720881205452157
620199.0,0.32709753951320436
230604.0,0.3264100926014702
130873.0,0.32628216713488883
430712.0,0.3260638016198911
411585.0,0.3254153619415148
350190.0,0.32531934277472874
410321.0,0.32515479924660523
210926.0,0.32509970551783
320250.0,0.3249781614342093
430534.0,0.3247882250072644
140166.0,0.3245238327354037
411334.0,0.3244173705875299
621168.0,0.3239043302568679
905071.0,0.32384992680265645
310275.0,0.32273278731785593
320054.0,0.3218654668984923
410460.0,0.3216338821208923
440945.0,0.32140275190426204
370222.0,0.3213663419132325
530020.0,0.3211729964203169
520169.0,0.321022364364405
620433.0,0.3209517710957689
312114.0,0.3205095031138411
311816.0,0.32026961308553437
411797.0,0.3202163925687448
520236.0,0.31970041187949555
440427.0,0.31967942052332743
130314.0,0.3191968298497727
157866.0,0.31866541338668
310797.0,0.3183833774610585
230571.0,0.3181731246929609
450187.0,0.3177470539497461
595254.0,0.31773843606432445
350017.0,0.31773694704966676
211778.0,0.31752117881118475
310681.0,0.3173738883494323
411338.0,0.31735052109997725
410451.0,0.31691882301881813
440088.0,0.3168711505688685
312129.0,0.31637735455094573
312112.0,0.31632992184213016
520389.0,0.3161557208549928
211811.0,0.315864455835015
642968.0,0.31563128209884384
130626.0,0.3152531142754917
320203.0,0.3147762923777848
620461.0,0.31474775651928155
620564.0,0.31433651047229055
311957.0,0.3142182463225933
220016.0,0.31334672337482217
500368.0,0.31332008409398066
370147.0,0.3130763215302859
276322.0,0.3127562253348992
620254.0,0.31257991727864914
210915.0,0.3117731345029375
637484.0,0.3111111201211297
311263.0,0.3109444119118572
211794.0,0.3108075391572204
621290.0,0.31070247265255674
410836.0,0.3106722130573166
130523.0,0.309851133275006
441014.0,0.30938750475646265
210116.0,0.3090311193461272
510464.0,0.308713124029962
311915.0,0.30831830570701724
410553.0,0.30792263165002964
370076.0,0.3077632164021479
410398.0,0.307048287938337
621217.0,0.3070429128924636
120091.0,0.3069471606973312
530029.0,0.3066013242954231
430364.0,0.3065242409613385
418048.0,0.30629979633048343
430393.0,0.3058216422724443
411306.0,0.3056663560482845
230585.0,0.3055144858658393
311939.0,0.305454711216484
410763.0,0.30536561772746323
130614.0,0.303959224533822
360116.0,0.3038583903466497
530348.0,0.3037100320528093
530433.0,0.30336807527564164
130762.0,0.3032562080431401
140126.0,0.3030653621422997
