pid,fid,pred,label
110031101.0,110031.0,2.500037519689282e-05,0
110031102.0,110031.0,2.500037519689282e-05,0
110031103.0,110031.0,4.672936968119817e-05,0
110033101.0,110033.0,4.1790469899446774e-06,0
110033102.0,110033.0,4.1790469899446774e-06,0
110033104.0,110033.0,4.1790469899446774e-06,0
110033105.0,110033.0,4.1790469899446774e-06,0
110035101.0,110035.0,7.75916026979366e-06,0
110035102.0,110035.0,7.75916026979366e-06,0
110035103.0,110035.0,7.75916026979366e-06,0
110038101.0,110038.0,0.0210232697232424,0
110038104.0,110038.0,0.0210232697232424,0
110041101.0,110041.0,0.00011874109017892401,0
110041102.0,110041.0,0.00011874109017892401,0
110041103.0,110041.0,0.00011874109017892401,0
110043101.0,110043.0,0.002769736032964928,0
110043102.0,110043.0,0.002769736032964928,0
110043103.0,110043.0,0.002769736032964928,0
110043105.0,110043.0,0.002769736032964928,0
110043104.0,110043.0,0.002769736032964928,0
110045101.0,110045.0,0.005960355490573661,0
110047101.0,110047.0,0.000594388983218055,0
110047102.0,110047.0,0.000594388983218055,0
110047103.0,110047.0,0.000594388983218055,0
110050101.0,110050.0,2.4201846926930697e-05,0
110050102.0,110050.0,2.4201846926930697e-05,0
110050103.0,110050.0,2.6405398876254463e-05,0
110051101.0,159466.0,2.41871568987794e-05,0
110051103.0,159466.0,2.41871568987794e-05,0
110051104.0,159466.0,2.41871568987794e-05,0
159466501.0,159466.0,2.41871568987794e-05,0
110051521.0,159466.0,2.41871568987794e-05,0
110051102.0,110051.0,0.9997554572888357,1
110052101.0,110052.0,0.0007007548389262989,0
110052102.0,110052.0,0.0007007548389262989,0
110052103.0,110052.0,0.0007007548389262989,0
110052104.0,110052.0,0.0007007548389262989,0
110052431.0,110052.0,0.001223192098238967,0
110052501.0,110052.0,0.0007007548389262989,0
110056102.0,110056.0,4.532754203313666e-05,0
110057101.0,110057.0,6.247953265085281e-07,0
110057102.0,110057.0,6.247953265085281e-07,0
110060101.0,110060.0,0.0003583025586917676,0
110060102.0,110060.0,0.0003583025586917676,0
110060581.0,110060.0,0.0003583025586917676,0
110060103.0,139500.0,0.0007552462583975996,0
139500501.0,139500.0,0.0008076605269693308,0
110061101.0,110061.0,0.0013038141242129799,0
110061102.0,110061.0,0.0013038141242129799,0
110062101.0,110062.0,1.226317085853043e-05,0
110062531.0,110062.0,1.12871442002727e-05,0
110064101.0,110064.0,0.00011874109017892401,0
110064102.0,110064.0,0.00011874109017892401,0
110064531.0,110064.0,0.00011874109017892401,0
110064532.0,110064.0,0.00011874109017892401,0
110065102.0,110065.0,0.0003710636370206047,0
110066101.0,110066.0,7.105596140866613e-05,0
110066102.0,110066.0,7.105596140866613e-05,0
110067101.0,110067.0,3.919424368692072e-05,0
110069101.0,110069.0,0.10551074608934718,0
110069102.0,110069.0,0.10551074608934718,0
110069103.0,110069.0,0.10551074608934718,0
110071101.0,110071.0,7.66478669224993e-05,0
110071102.0,110071.0,7.66478669224993e-05,0
110071103.0,110071.0,7.66478669224993e-05,0
110072101.0,110072.0,7.265969492681959e-07,0
110072102.0,110072.0,7.265969492681959e-07,0
110073101.0,110073.0,0.0011889626507532915,0
110074101.0,110074.0,0.08935489781220171,0
110074102.0,110074.0,0.08935489781220171,0
110076101.0,110076.0,1.368887496742298e-05,0
110078102.0,110078.0,0.020020860264593557,0
110078103.0,110078.0,0.020020860264593557,0
110079101.0,110079.0,0.009860928415670218,0
110079102.0,110079.0,0.009860928415670218,0
110079103.0,110079.0,0.009860928415670218,0
110081101.0,110081.0,3.7717269770618027e-05,0
110081102.0,110081.0,3.7717269770618027e-05,0
110081104.0,110081.0,3.7717269770618027e-05,0
110083101.0,110083.0,0.00041738055061356263,0
110083102.0,110083.0,0.00041738055061356263,0
110083103.0,110083.0,0.00041738055061356263,0
110083104.0,110083.0,0.00041738055061356263,0
110083401.0,110083.0,0.00041738055061356263,0
110084101.0,110084.0,1.6410897744855784e-05,0
110084102.0,110084.0,1.6410897744855784e-05,0
110092102.0,110092.0,0.0001987949292114746,0
110092103.0,110092.0,0.0001987949292114746,0
110092104.0,110092.0,0.0001987949292114746,0
110092105.0,110092.0,0.0001987949292114746,0
110104101.0,110104.0,1.7502506900128755e-07,0
110107101.0,110107.0,0.00022497049103800562,0
110107102.0,110107.0,0.00022497049103800562,0
110107103.0,110107.0,0.00022497049103800562,0
110108101.0,110108.0,1.0688386007723707e-06,0
110108102.0,110108.0,1.0688386007723707e-06,0
110108103.0,110108.0,1.0688386007723707e-06,0
110108104.0,110108.0,1.1682780191702736e-06,0
110108551.0,110108.0,1.0688386007723707e-06,0
110111101.0,110111.0,0.025192065320745763,0
110111102.0,110111.0,0.025192065320745763,0
110111103.0,110111.0,0.025192065320745763,0
110113101.0,110113.0,0.0012116731238532188,0
110113102.0,110113.0,0.0012116731238532188,0
110114101.0,110114.0,0.38321052238616116,0
110114102.0,110114.0,0.38321052238616116,0
110114103.0,110114.0,0.38321052238616116,0
110116101.0,110116.0,0.9985791961085463,1
110116102.0,110116.0,0.9985791961085463,1
110119101.0,110119.0,0.0005883357395152764,0
110120101.0,110120.0,0.013357408227542264,0
110123101.0,110123.0,0.11265337973823515,0
110123102.0,110123.0,0.11265337973823515,0
110124101.0,110124.0,4.108507538586664e-05,0
110124102.0,110124.0,6.358125874728768e-06,0
110124401.0,110124.0,4.108507538586664e-05,0
110125101.0,110125.0,0.00019742714228126253,0
110125102.0,110125.0,0.00019742714228126253,0
110126101.0,110126.0,0.9745297925670126,1
110126102.0,110126.0,0.9745297925670126,1
110126521.0,110126.0,0.9745297925670126,1
110129101.0,110129.0,7.711818274966424e-06,0
110129102.0,110129.0,7.711818274966424e-06,0
110129551.0,110129.0,7.711818274966424e-06,0
110147101.0,110147.0,0.00011874109017892401,0
110157102.0,110157.0,0.0006223862750721838,0
110157521.0,110157.0,0.0010681252183682587,0
110160101.0,159550.0,8.214279241572063e-05,0
110160102.0,159550.0,8.214279241572063e-05,0
110160103.0,110160.0,3.4010765119741336e-06,0
110160501.0,110160.0,3.3314446467847463e-06,0
110165101.0,110165.0,0.14390531344819546,0
110165102.0,110165.0,0.14390531344819546,0
110165103.0,110165.0,0.14390531344819546,0
110426501.0,110426.0,0.00011874109017892401,0
411216103.0,110426.0,0.00014746980545144817,0
411216104.0,110426.0,0.00014992138722448624,0
110493501.0,110493.0,0.002579962348050107,0
411313103.0,110493.0,0.0010045533205348535,0
110717501.0,110717.0,3.0054335381459963e-05,0
411572105.0,110717.0,3.0054335381459963e-05,0
110717502.0,110717.0,3.0054335381459963e-05,0
110722551.0,110722.0,0.0002398432747562933,0
411578103.0,110722.0,0.0002398432747562933,0
110754501.0,110754.0,0.09256991817007643,0
411608104.0,110754.0,0.08519696734433144,0
411608521.0,110754.0,0.08519696734433144,0
110935552.0,110935.0,7.815890188692054e-05,0
411782104.0,110935.0,7.815890188692054e-05,0
411782105.0,110935.0,7.815890188692054e-05,0
111065501.0,111065.0,8.279885863222277e-07,0
420041103.0,111065.0,8.279885863222277e-07,0
420041104.0,111065.0,8.279885863222277e-07,0
111230551.0,111230.0,4.187080637452591e-06,0
440460103.0,111230.0,4.187080637452591e-06,0
111230552.0,111230.0,4.187080637452591e-06,0
440460401.0,111230.0,4.187080637452591e-06,0
112255551.0,112255.0,7.946728501409363e-05,0
440404103.0,112255.0,0.0001167865052480079,0
112255571.0,112255.0,0.00011874109017892401,0
112640551.0,112640.0,9.243888642299606e-06,0
450368103.0,112640.0,7.738048908875735e-06,0
113207501.0,113207.0,0.0004360481148353053,0
441524103.0,113207.0,0.0004360481148353053,0
113207502.0,113207.0,0.0004360481148353053,0
113207551.0,113207.0,0.0004360481148353053,0
114130553.0,114130.0,0.05141448818566281,0
530046103.0,114130.0,0.05141448818566281,0
114792551.0,114792.0,0.00011874109017892401,0
610319102.0,114792.0,0.00011874109017892401,0
114792552.0,114792.0,0.00011874109017892401,0
114900431.0,114900.0,0.0006260882634326838,0
410813106.0,114900.0,0.0004533974584803735,0
114900501.0,114900.0,0.0006260882634326838,0
115057554.0,115057.0,1.1581592842572178e-05,0
620248104.0,115057.0,1.1581592842572178e-05,0
115395551.0,115395.0,0.008333535072413174,0
520197101.0,115395.0,0.008333535072413174,0
520197102.0,115395.0,0.008333535072413174,0
520197103.0,115395.0,0.008333535072413174,0
520197104.0,115395.0,0.008333535072413174,0
520197105.0,115395.0,0.008333535072413174,0
115395552.0,115395.0,0.008333535072413174,0
520197521.0,115395.0,0.008333535072413174,0
115554501.0,115554.0,0.0006698440079078321,0
520379104.0,115554.0,0.0006698440079078321,0
520379521.0,115554.0,0.0006698440079078321,0
115733501.0,520535.0,0.0005562941798545559,0
520535101.0,520535.0,0.0005562941798545559,0
520535104.0,520535.0,0.0005562941798545559,0
115788432.0,115788.0,0.003590017048156786,0
320195106.0,115788.0,0.003590017048156786,0
115788431.0,115788.0,0.003590017048156786,0
115788551.0,115788.0,0.003590017048156786,0
115961501.0,115961.0,0.6522627892527454,1
530179103.0,115961.0,0.6522627892527454,1
115961502.0,115961.0,0.6522627892527454,1
115986501.0,115986.0,3.739093117247286e-06,0
530207103.0,115986.0,3.739093117247286e-06,0
115986551.0,115986.0,3.70326662521998e-06,0
530207521.0,115986.0,3.70326662521998e-06,0
116221551.0,116221.0,0.5585156798748805,1
621662101.0,116221.0,0.5585156798748805,1
621662521.0,116221.0,0.5585156798748805,1
117227551.0,117227.0,5.219615042877444e-06,0
130268103.0,117227.0,5.72856287571828e-06,0
117661501.0,117661.0,1.5495888235043517e-05,0
430496105.0,117661.0,5.599325045358699e-05,0
118404501.0,118404.0,0.0005697737877826294,0
621700103.0,118404.0,0.0005697737877826294,0
120001101.0,120001.0,4.205027131692394e-07,0
120001102.0,120001.0,4.205027131692394e-07,0
120001103.0,120001.0,4.205027131692394e-07,0
120001401.0,120001.0,4.205027131692394e-07,0
120004101.0,120004.0,1.53212791378238e-05,0
120004102.0,120004.0,1.53212791378238e-05,0
120007101.0,120007.0,1.7123776829154055e-05,0
120007102.0,120007.0,1.7123776829154055e-05,0
120007103.0,120007.0,1.7123776829154055e-05,0
120008101.0,120008.0,2.3827281668617615e-07,0
120008102.0,120008.0,2.3827281668617615e-07,0
120009101.0,120009.0,0.00027989872822894795,0
120009104.0,120009.0,0.00027989872822894795,0
120009103.0,120009.0,0.00027989872822894795,0
120009102.0,100160.0,0.0007172515097608305,0
120012101.0,120012.0,1.1320290538562518e-06,0
120012102.0,120012.0,1.207608388188413e-06,0
120012103.0,120012.0,1.207608388188413e-06,0
120013101.0,120013.0,2.1503782874453524e-07,0
120013102.0,120013.0,2.1503782874453524e-07,0
120013103.0,120013.0,2.1503782874453524e-07,0
120013105.0,120013.0,2.1503782874453524e-07,0
120013104.0,120013.0,2.1503782874453524e-07,0
120014102.0,120014.0,3.328034772487761e-08,0
120014104.0,120014.0,2.8077394961156665e-08,0
120014105.0,120014.0,3.328034772487761e-08,0
120016431.0,120016.0,0.004907012471766703,0
120016432.0,120016.0,0.004907012471766703,0
120016103.0,120016.0,0.004907012471766703,0
120016401.0,120016.0,0.004907012471766703,0
120018101.0,120018.0,0.0005860019041146771,0
120018102.0,120018.0,0.0005860019041146771,0
120020101.0,120020.0,3.926765965241726e-06,0
120020102.0,120020.0,3.926765965241726e-06,0
120022101.0,120022.0,0.00011874109017892401,0
120022103.0,120022.0,0.00011874109017892401,0
120024101.0,221399.0,0.0009840291672637926,0
120024102.0,221399.0,0.0009840291672637926,0
120024105.0,221399.0,0.0009840291672637926,0
120024103.0,120024.0,0.0009585459487149397,0
120024104.0,120024.0,0.0009585459487149397,0
120025101.0,120025.0,4.8662792839388416e-05,0
120025105.0,120025.0,0.00011874109017892401,0
120026101.0,120026.0,0.01263135444890957,0
120026102.0,120026.0,0.012181143822997773,0
120026103.0,120026.0,0.01263135444890957,0
120027101.0,120027.0,0.0008414556212230282,0
120027102.0,120027.0,0.0008414556212230282,0
120029102.0,120029.0,0.017837619065499948,0
120029103.0,120029.0,0.017837619065499948,0
120031101.0,120031.0,0.002880375557018849,0
120031102.0,120031.0,0.002880375557018849,0
120031103.0,134206.0,0.00019609928738792588,0
134206551.0,134206.0,0.00010591742862980237,0
120031571.0,134206.0,0.00019609928738792588,0
120032101.0,120032.0,0.0023401565055341167,0
120032102.0,120032.0,0.0019187243326695606,0
120032103.0,120032.0,0.0023401565055341167,0
120033101.0,198275.0,0.00047221383236670944,0
120033102.0,198275.0,0.00047221383236670944,0
120033103.0,120033.0,0.00016133899450501872,0
120034101.0,120034.0,0.001017886101822355,0
120034103.0,120034.0,0.001017886101822355,0
120034104.0,120034.0,0.001017886101822355,0
120035101.0,120035.0,1.5448294788516675e-05,0
120035102.0,120035.0,1.5448294788516675e-05,0
120035103.0,120035.0,1.5448294788516675e-05,0
120036101.0,120036.0,0.000740059478358491,0
120036102.0,120036.0,0.000740059478358491,0
120037101.0,120037.0,2.891065398338862e-05,0
120038101.0,120038.0,6.41626922014458e-05,0
120038102.0,120038.0,6.41626922014458e-05,0
120038103.0,120038.0,6.41626922014458e-05,0
120039101.0,120039.0,0.0012766699058129613,0
120039102.0,120039.0,0.0012766699058129613,0
120039103.0,120039.0,0.0012766699058129613,0
120040104.0,120040.0,0.059694315669289025,0
120046101.0,120046.0,0.6521699352648549,1
120046102.0,120046.0,0.6521699352648549,1
120046103.0,120046.0,0.6521699352648549,1
120046551.0,120046.0,0.6521699352648549,1
120050101.0,120050.0,0.0002628142284469517,0
120050102.0,120050.0,0.0002628142284469517,0
120050103.0,120050.0,3.34955457902412e-05,0
120051101.0,120051.0,6.622874086625539e-05,0
120051102.0,120051.0,6.622874086625539e-05,0
120051103.0,120051.0,6.622874086625539e-05,0
120056101.0,120056.0,8.884333583956893e-08,0
120056102.0,120056.0,6.494269278560746e-08,0
120056103.0,120056.0,8.884333583956893e-08,0
120056551.0,120056.0,6.494269278560746e-08,0
120057102.0,120057.0,2.0206422036670114e-06,0
120057103.0,120057.0,3.2105654202828816e-06,0
120058101.0,120058.0,0.02918147300904407,0
120058102.0,120058.0,0.05181710386622543,0
120058103.0,120058.0,0.02918147300904407,0
120063101.0,120063.0,0.010984193613882356,0
120063102.0,120063.0,0.010984193613882356,0
120063103.0,120063.0,0.010984193613882356,0
120065101.0,120065.0,0.0009927809250612643,0
120067101.0,120067.0,0.00011874109017892401,0
120067102.0,120067.0,0.00011874109017892401,0
120067531.0,120067.0,0.00011874109017892401,0
120067552.0,120067.0,0.00011874109017892401,0
120068101.0,120068.0,0.0017506119756299026,0
120069101.0,120069.0,0.0014914872652614845,0
120069102.0,120069.0,0.0014914872652614845,0
120071101.0,120071.0,7.26730276281141e-05,0
120071102.0,120071.0,4.612966591066831e-05,0
120071103.0,120071.0,7.26730276281141e-05,0
120072102.0,120072.0,0.1240802853085895,0
120072103.0,120072.0,0.1240802853085895,0
120072104.0,120072.0,0.1240802853085895,0
120073101.0,120073.0,1.7991398401559053e-06,0
120073102.0,120073.0,1.971161514047348e-06,0
120074101.0,120074.0,2.922007751062713e-05,0
120074102.0,120074.0,2.922007751062713e-05,0
120075101.0,120075.0,1.2524584191547072e-05,0
120075102.0,120075.0,1.2524584191547072e-05,0
120076101.0,120076.0,8.634606856330646e-05,0
120076103.0,120076.0,8.634606856330646e-05,0
120077101.0,120077.0,0.23710092113766856,0
120077102.0,120077.0,0.44962551842829157,0
120077103.0,120077.0,0.23710092113766856,0
120078101.0,120078.0,0.30679611935997014,0
120078103.0,120078.0,0.30679611935997014,0
120078104.0,120078.0,0.30679611935997014,0
120078105.0,120078.0,0.30679611935997014,0
120079101.0,120079.0,0.00011874109017892401,0
120079102.0,120079.0,0.00011874109017892401,0
120080101.0,120080.0,0.005887554012365423,0
120080102.0,120080.0,0.005887554012365423,0
120080103.0,120080.0,0.005887554012365423,0
120080104.0,200914.0,0.004579820483971166,0
120080401.0,200914.0,0.004579820483971166,0
120080571.0,200914.0,0.004579820483971166,0
120080431.0,200914.0,0.00011874109017892401,0
120081101.0,120081.0,0.2949753062459934,0
120081102.0,120081.0,0.2949753062459934,0
120081103.0,120081.0,0.2949753062459934,0
120081105.0,120081.0,0.2949753062459934,0
120082101.0,120082.0,3.4850027003881263e-06,0
120082102.0,120082.0,3.4850027003881263e-06,0
120082103.0,120082.0,3.4850027003881263e-06,0
120082104.0,120082.0,3.4850027003881263e-06,0
120082105.0,120082.0,3.4850027003881263e-06,0
120082106.0,120082.0,3.4850027003881263e-06,0
120084102.0,120084.0,0.017878630442416894,0
120087101.0,252695.0,0.00011874109017892401,0
120087102.0,120087.0,0.06448932542143974,0
120087103.0,120087.0,0.06448932542143974,0
120089102.0,120089.0,0.0006929386518078462,0
120089103.0,120089.0,0.0006929386518078462,0
120090101.0,120090.0,0.0634148654833337,0
120090102.0,120090.0,0.0634148654833337,0
120090103.0,218990.0,2.5654468056261987e-05,0
218990501.0,218990.0,9.712907071905813e-06,0
218990551.0,218990.0,9.712907071905813e-06,0
120091101.0,120091.0,0.4453223727547264,0
120091102.0,120091.0,0.4453223727547264,0
120091103.0,120091.0,0.4453223727547264,0
120093101.0,120093.0,0.024726140501847245,0
120093102.0,120093.0,0.024726140501847245,0
120093103.0,120093.0,0.024726140501847245,0
120093104.0,120093.0,0.024726140501847245,0
120093105.0,120093.0,0.024726140501847245,0
120093106.0,120093.0,0.024726140501847245,0
120094101.0,120094.0,1.6400198502241207e-05,0
120094102.0,120094.0,1.6400198502241207e-05,0
120094103.0,200926.0,0.0001812722104914245,0
120095102.0,120095.0,9.366220734584856e-06,0
120095103.0,120095.0,6.644190748651473e-06,0
120095401.0,120095.0,6.644190748651473e-06,0
120096101.0,120096.0,0.0017776639273990862,0
120096102.0,120096.0,0.0017776639273990862,0
120096103.0,116939.0,0.0012442395939682085,0
120096104.0,116939.0,0.00130060860341667,0
120096105.0,116939.0,0.0012442395939682085,0
120096106.0,116939.0,0.0012442395939682085,0
120097101.0,277538.0,0.00011874109017892401,0
120097102.0,277538.0,0.00011874109017892401,0
120097103.0,277538.0,0.00011874109017892401,0
120097431.0,277538.0,0.00036890602083931455,0
120097401.0,277538.0,0.00011874109017892401,0
120097104.0,120097.0,1.1514271560753195e-05,0
120097105.0,120097.0,1.1514271560753195e-05,0
120097531.0,120097.0,7.262750826055452e-06,0
120099101.0,773240.0,0.00036890602083931455,0
120099103.0,120099.0,1.034553403550535e-06,0
120100101.0,120100.0,6.320860660658813e-07,0
120100102.0,120100.0,6.320860660658813e-07,0
120100103.0,120100.0,6.320860660658813e-07,0
120100104.0,120100.0,6.320860660658813e-07,0
120100105.0,120100.0,6.320860660658813e-07,0
120100401.0,120100.0,6.320860660658813e-07,0
120100501.0,120100.0,6.320860660658813e-07,0
120101101.0,120101.0,0.09863890534036765,0
120101102.0,120101.0,0.020034707364773648,0
120101103.0,120101.0,0.09863890534036765,0
120101104.0,120101.0,0.09863890534036765,0
120102101.0,120102.0,4.834757532890894e-05,0
120102102.0,120102.0,4.834757532890894e-05,0
120102103.0,120102.0,4.834757532890894e-05,0
120102431.0,120102.0,4.834757532890894e-05,0
120102401.0,120102.0,4.834757532890894e-05,0
120102501.0,120102.0,4.834757532890894e-05,0
120103101.0,120103.0,0.00010484715787717992,0
120103102.0,120103.0,0.00021237859354945892,0
120103103.0,120103.0,0.00019121392472607696,0
120103104.0,120103.0,0.00019121392472607696,0
120103105.0,120103.0,0.00019121392472607696,0
120103401.0,120103.0,0.00019121392472607696,0
120104101.0,120104.0,0.9234472116775021,1
120104103.0,120104.0,0.9234472116775021,1
120104104.0,120104.0,0.9234472116775021,1
120104401.0,120104.0,0.9234472116775021,1
120107101.0,120107.0,0.00022712746098567615,0
120107102.0,120107.0,0.00022712746098567615,0
120108102.0,120108.0,0.003959002402496918,0
120108103.0,120108.0,0.003959002402496918,0
120108104.0,120108.0,0.003959002402496918,0
120109101.0,120109.0,0.005188558699534616,0
120109102.0,120109.0,0.0023175697863213694,0
120109103.0,120109.0,0.005188558699534616,0
120109521.0,120109.0,0.005188558699534616,0
120110102.0,120110.0,7.921498746242656e-07,0
120110105.0,120110.0,7.921498746242656e-07,0
120110103.0,693086.0,0.0031154140066173485,0
120110104.0,693086.0,0.00156436299830181,0
120111101.0,120111.0,8.796532897610757e-05,0
120111102.0,150908.0,7.984447353747502e-05,0
120111103.0,120111.0,0.00011874109017892401,0
120114101.0,116953.0,0.00011874109017892401,0
120114102.0,120114.0,0.00011874109017892401,0
120114103.0,120114.0,0.00011874109017892401,0
120119101.0,120119.0,0.0003642247765387919,0
120119102.0,120119.0,0.0003642247765387919,0
120125101.0,120125.0,2.3348288907243907e-05,0
120129101.0,120129.0,0.00038598020039570384,0
120129102.0,120129.0,0.0006485036685773479,0
120129103.0,120129.0,8.152384625462501e-05,0
120162551.0,120162.0,4.201213832401279e-06,0
211554103.0,120162.0,6.800765149489133e-06,0
120569551.0,120569.0,0.016935829867244005,0
220067102.0,120569.0,0.016935829867244005,0
120646501.0,120646.0,0.0004542011789288687,0
140073104.0,120646.0,0.0004542011789288687,0
120646551.0,120646.0,0.0004542011789288687,0
120977551.0,120977.0,1.8685138871071643e-05,0
121095551.0,121095.0,0.00011080177723880738,0
230249101.0,121095.0,0.00011080177723880738,0
121095552.0,121095.0,0.00011080177723880738,0
122376551.0,122376.0,5.83387902796289e-07,0
311119103.0,122376.0,6.229719887070332e-07,0
122426431.0,122426.0,0.0006611376574749688,0
411068103.0,122426.0,0.0007511742404052444,0
123392551.0,123392.0,5.495778569590139e-06,0
320219103.0,123392.0,5.495778569590139e-06,0
123392552.0,123392.0,5.495778569590139e-06,0
123476501.0,123476.0,4.173067228930765e-05,0
220187103.0,123476.0,4.173067228930765e-05,0
123476551.0,123476.0,4.173067228930765e-05,0
123713501.0,123713.0,8.944942899429388e-05,0
230037103.0,123713.0,8.944942899429388e-05,0
230037521.0,123713.0,8.944942899429388e-05,0
123731551.0,123731.0,9.538847502522113e-07,0
330295103.0,123731.0,1.024161984615824e-06,0
330295571.0,123731.0,1.024161984615824e-06,0
123755551.0,123755.0,4.6502996054211336e-05,0
330331104.0,123755.0,0.00011874109017892401,0
123755552.0,123755.0,0.00011874109017892401,0
123758551.0,123758.0,4.6202520700702624e-07,0
330340104.0,123758.0,6.434498107667582e-07,0
330340571.0,123758.0,6.434498107667582e-07,0
123804501.0,123804.0,0.00011874109017892401,0
230131104.0,123804.0,0.00011874109017892401,0
124079501.0,124079.0,0.0012245767653887307,0
230411103.0,124079.0,0.0008630099033561829,0
230411521.0,124079.0,0.0012245767653887307,0
124495551.0,124495.0,0.0002886977258459139,0
360290104.0,124495.0,0.00047207681737231424,0
124495552.0,124495.0,0.00047207681737231424,0
125984553.0,125984.0,0.00036890602083931455,0
126186501.0,126186.0,0.0024664974107848903,0
320070106.0,126186.0,0.0024664974107848903,0
320070521.0,126186.0,0.0024664974107848903,0
126758551.0,126758.0,0.0002908677814867657,0
420008103.0,126758.0,8.836081317951296e-05,0
127185501.0,127185.0,0.00010069523484752623,0
350018104.0,127185.0,0.00010069523484752623,0
127185551.0,127185.0,0.00010069523484752623,0
127530502.0,191793.0,0.001447840920105671,0
127530503.0,191793.0,0.0007114803115850988,0
360163104.0,191793.0,0.0007114803115850988,0
127689501.0,127689.0,3.6924712173456e-05,0
360321102.0,127689.0,3.6924712173456e-05,0
